Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Alternate Precedence[quantity, purchase order] | | |;Binary;set();set();Alternate Precedence;quantity;purchase order;2;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'quantity': 0.5423005819320679, 'purchase order': 0.6005205512046814};0.5714105665683746;ba3e6975-dc19-4a20-9135-aa510715fe9b_Object_quantity_Object_purchase order;0.520721122814763;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[invoice, purchase order item] | | |;Binary;set();set();Responded Existence;invoice;purchase order item;2;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.5571190714836121, 'purchase order item': 0.5767530202865601};0.5669360458850861;1a8c6a2f-c53e-4cb5-9565-f15446e2518f_Object_invoice_Object_purchase order item;0.5166940541998033;['create invoice'];[]
Multi-object;;Responded Existence[invoice, quantity] | | |;Binary;set();set();Responded Existence;invoice;quantity;2;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.5571190714836121, 'quantity': 0.5423005819320679};0.54970982670784;1a8c6a2f-c53e-4cb5-9565-f15446e2518f_Object_invoice_Object_quantity;0.5011904569402817;['create invoice'];[]
Multi-object;;Responded Existence[purchase order, purchase order item] | | |;Binary;set();set();Responded Existence;purchase order;purchase order item;2;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6005205512046814, 'purchase order item': 0.5767530202865601};0.5886367857456207;1a8c6a2f-c53e-4cb5-9565-f15446e2518f_Object_purchase order_Object_purchase order item;0.5362247200742845;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, quantity] | | |;Binary;set();set();Responded Existence;purchase order;quantity;2;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6005205512046814, 'quantity': 0.5423005819320679};0.5714105665683746;1a8c6a2f-c53e-4cb5-9565-f15446e2518f_Object_purchase order_Object_quantity;0.520721122814763;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, order confirmation] | | |;Binary;set();set();Responded Existence;purchase order;order confirmation;2;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5097728967666626, 'order confirmation': 0.6210375428199768};0.5654052197933197;8bf46fc7-3bf1-40a4-a1cd-f0968a913a38_Object_purchase order_Object_order confirmation;0.5153163107172136;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Precedence[order confirmation, purchase order] | | |;Binary;set();set();Alternate Precedence;order confirmation;purchase order;2;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'order confirmation': 0.6210375428199768, 'purchase order': 0.5097728967666626};0.5654052197933197;5652b7c1-8fe7-489a-b5fc-d7e92a69cd84_Object_order confirmation_Object_purchase order;0.5153163107172136;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[purchase order item, purchase order] | | |;Binary;set();set();Alternate Precedence;purchase order item;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase order item': 0.6800550818443298, 'purchase order': 0.5024592280387878};0.5912571549415588;3fa747ef-d39d-405a-b2b2-fb9ac576faaa_Object_purchase order item_Object_purchase order;0.5353572458990158;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Precedence[purchase order item, purchase order] | | |;Binary;set();set();Precedence;purchase order item;purchase order;1;{2} occurs only if it is preceded by {1};{'purchase order item': 0.6800550818443298, 'purchase order': 0.5024592280387878};0.5912571549415588;b3c56296-c03c-4d3e-a2cf-77209228249b_Object_purchase order item_Object_purchase order;0.5353572458990158;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[purchase order item, purchase order] | | |;Binary;set();set();Alternate Precedence;purchase order item;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase order item': 0.5370911955833435, 'purchase order': 0.7283578515052795};0.6327245235443115;949463c6-5522-4364-941a-e96c4fba506b_Object_purchase order item_Object_purchase order;0.5726778776414932;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[quantity, invoice] | | |;Binary;set();set();Succession;quantity;invoice;1;{1} occurs if and only if it is followed by {2};{'quantity': 0.5582296252250671, 'invoice': 0.5571190714836121};0.5576743483543396;26ba7800-b7a9-48aa-8f38-050b71e1041e_Object_quantity_Object_invoice;0.5051327199705186;[];['create invoice']
Multi-object;;Responded Existence[purchase order, payment term] | | |;Binary;set();set();Responded Existence;purchase order;payment term;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5493303537368774, 'payment term': 0.5901450514793396};0.5697377026081085;5f0123e2-62b6-46b0-a3d0-d28fdade34bd_Object_purchase order_Object_payment term;0.5159897387989105;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Precedence[order confirmation, purchase order] | | |;Binary;set();set();Alternate Precedence;order confirmation;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'order confirmation': 0.5955217480659485, 'purchase order': 0.7390336990356445};0.6672777235507965;1d8fb727-4448-4c44-bb50-45ed57a5f3b4_Object_order confirmation_Object_purchase order;0.6037757576473297;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[purchase order item, purchase order] | | |;Binary;set();set();Alternate Precedence;purchase order item;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase order item': 0.6800550818443298, 'purchase order': 0.7390336990356445};0.7095443904399872;1d8fb727-4448-4c44-bb50-45ed57a5f3b4_Object_purchase order item_Object_purchase order;0.6418157578476014;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[purchase order, order confirmation] | | |;Binary;set();set();Responded Existence;purchase order;order confirmation;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6954171061515808, 'order confirmation': 0.5317136645317078};0.6135653853416443;a89bf1fa-e3a5-4672-b7a9-ac00906d3ea8_Object_purchase order_Object_order confirmation;0.5554346532590927;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, purchase order item] | | |;Binary;set();set();Responded Existence;purchase order;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6954171061515808, 'purchase order item': 0.6446114182472229};0.6700142621994019;a89bf1fa-e3a5-4672-b7a9-ac00906d3ea8_Object_purchase order_Object_purchase order item;0.6062386424310745;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, quantity] | | |;Binary;set();set();Responded Existence;purchase order;quantity;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6954171061515808, 'quantity': 0.5572239756584167};0.6263205409049988;a89bf1fa-e3a5-4672-b7a9-ac00906d3ea8_Object_purchase order_Object_quantity;0.5669142932661118;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Precedence[price, purchase order] | | |;Binary;set();set();Precedence;price;purchase order;1;{2} occurs only if it is preceded by {1};{'price': 0.5162217020988464, 'purchase order': 0.6005205512046814};0.5583711266517639;18ef2d30-a6c6-4386-a09d-6d6770b27ee2_Object_price_Object_purchase order;0.5057598204382004;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[goods receipt, invoice] | | |;Binary;set();set();Alternate Precedence;goods receipt;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'goods receipt': 0.6772770285606384, 'invoice': 0.5571190714836121};0.6171980500221252;69759126-9591-4137-939e-f492c3be716c_Object_goods receipt_Object_invoice;0.5587040514715256;[];['create invoice']
Multi-object;;Alternate Precedence[goods receipt, purchase order] | | |;Binary;set();set();Alternate Precedence;goods receipt;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'goods receipt': 0.6772770285606384, 'purchase order': 0.6005205512046814};0.6388987898826599;69759126-9591-4137-939e-f492c3be716c_Object_goods receipt_Object_purchase order;0.5782347173460068;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[quantity, purchase order] | | |;Binary;set();set();Alternate Precedence;quantity;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'quantity': 0.5423412322998047, 'purchase order': 0.6005205512046814};0.571430891752243;69759126-9591-4137-939e-f492c3be716c_Object_quantity_Object_purchase order;0.5175136090286316;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[order confirmation, purchase order] | | |;Binary;set();set();Alternate Succession;order confirmation;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.5856505632400513, 'purchase order': 0.5273601412773132};0.5565053522586823;c2e2bbf6-5511-4c75-9398-e0f2c1b4e70b_Object_order confirmation_Object_purchase order;0.504080623484427;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[goods receipt, purchase order] | | |;Binary;set();set();Alternate Succession;goods receipt;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'goods receipt': 0.5916142463684082, 'purchase order': 0.5273601412773132};0.5594871938228607;c2e2bbf6-5511-4c75-9398-e0f2c1b4e70b_Object_goods receipt_Object_purchase order;0.5067642808921875;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[purchase order item, purchase order] | | |;Binary;set();set();Alternate Succession;purchase order item;purchase order;6;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.5856505632400513, 'purchase order': 0.5273601412773132};0.5565053522586823;abc783e2-7437-4220-89be-0f04ef923952_Object_purchase order item_Object_purchase order;0.5202096557424916;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[purchase order, order confirmation] | | |;Binary;set();set();Responded Existence;purchase order;order confirmation;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.609451413154602, 'order confirmation': 0.6210375428199768};0.6152444779872894;f88bb880-cbfb-4267-986f-1ab9b417b419_Object_purchase order_Object_order confirmation;0.5569458366401734;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, purchase order item] | | |;Binary;set();set();Responded Existence;purchase order;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.609451413154602, 'purchase order item': 0.6102054119110107};0.6098284125328064;f88bb880-cbfb-4267-986f-1ab9b417b419_Object_purchase order_Object_purchase order item;0.5520713777311387;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
